SessionID,gyroTimestamp,gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s), accelTimestamp,accelX,accelY,accelZ, geoTimestamp, Lat,Long,Speed(mph),TrueHeading,Alt(feet),Accuracy,AltAccuracy
8,29-12-2016 15:09:52.346,-0.00107,-0.00017,-0.00044,29-12-2016 15:09:52.307,-0.21249,0.05626,9.57322,
8,29-12-2016 15:09:52.546,-0.00062,0.00015,-0.00112,29-12-2016 15:09:52.507,-0.21249,0.04010,9.60374,
8,29-12-2016 15:09:52.746,-0.00009,0.00095,0.00074,29-12-2016 15:09:52.707,-0.21608,0.02993,9.57920,29-12-2016 15:09:52.539,50.4692603,30.6323656,null,null,null,22.68899917602539,null,
8,29-12-2016 15:09:52.945,-0.00116,-0.00012,0.00154,29-12-2016 15:09:52.906,-0.20590,0.05028,9.58399,29-12-2016 15:09:52.539,50.4692603,30.6323656,null,null,null,22.68899917602539,null,
8,29-12-2016 15:09:53.225,0.00062,0.00007,0.00214,29-12-2016 15:09:53.226,-0.21249,0.04310,9.58339,29-12-2016 15:09:52.539,50.4692603,30.6323656,null,null,null,22.68899917602539,null,
8,29-12-2016 15:09:53.429,0.00062,0.00034,0.00027,29-12-2016 15:09:53.431,-0.22206,0.01975,9.58040,29-12-2016 15:09:52.539,50.4692603,30.6323656,null,null,null,22.68899917602539,null,
8,29-12-2016 15:09:53.626,0.00115,-0.00099,0.00081,29-12-2016 15:09:53.626,-0.22565,0.05387,9.58279,29-12-2016 15:09:52.539,50.4692603,30.6323656,null,null,null,22.68899917602539,null,
8,29-12-2016 15:09:53.825,-0.00169,-0.00320,0.00065,29-12-2016 15:09:53.827,-0.21967,0.03232,9.61272,29-12-2016 15:09:52.539,50.4692603,30.6323656,null,null,null,22.68899917602539,null,
8,29-12-2016 15:09:54.024,0.00151,-0.00053,0.00038,29-12-2016 15:09:54.027,-0.21847,0.05507,9.60314,29-12-2016 15:09:52.539,50.4692603,30.6323656,null,null,null,22.68899917602539,null,
8,29-12-2016 15:09:54.226,0.00124,0.00080,0.00145,29-12-2016 15:09:54.227,-0.22505,0.07482,9.62649,29-12-2016 15:09:52.539,50.4692603,30.6323656,null,null,null,22.68899917602539,null,
8,29-12-2016 15:09:54.424,0.00017,0.00107,0.00012,29-12-2016 15:09:54.427,-0.21608,0.04489,9.55227,29-12-2016 15:09:52.539,50.4692603,30.6323656,null,null,null,22.68899917602539,null,
8,29-12-2016 15:09:54.624,0.00105,0.00120,-0.00118,29-12-2016 15:09:54.625,-0.20291,0.01796,9.58998,29-12-2016 15:09:52.539,50.4692603,30.6323656,null,null,null,22.68899917602539,null,
8,29-12-2016 15:09:54.823,0.00158,-0.00093,-0.00118,29-12-2016 15:09:54.825,-0.21967,0.04130,9.57441,29-12-2016 15:09:52.539,50.4692603,30.6323656,null,null,null,22.68899917602539,null,
8,29-12-2016 15:09:55.025,0.00025,-0.00200,-0.00118,29-12-2016 15:09:55.030,-0.22505,0.03711,9.56723,29-12-2016 15:09:52.539,50.4692603,30.6323656,null,null,null,22.68899917602539,null,
8,29-12-2016 15:09:55.223,0.00053,-0.00186,0.00006,29-12-2016 15:09:55.224,-0.21967,0.03172,9.60554,29-12-2016 15:09:52.539,50.4692603,30.6323656,null,null,null,22.68899917602539,null,
8,29-12-2016 15:09:55.423,0.00027,0.00027,-0.00074,29-12-2016 15:09:55.424,-0.23523,0.06524,9.62409,29-12-2016 15:09:52.539,50.4692603,30.6323656,null,null,null,22.68899917602539,null,
8,29-12-2016 15:09:55.624,0.00080,0.00160,0.00059,29-12-2016 15:09:55.630,-0.20111,0.05148,9.56663,29-12-2016 15:09:52.539,50.4692603,30.6323656,null,null,null,22.68899917602539,null,
8,29-12-2016 15:09:55.822,-0.00017,0.00174,-0.00145,29-12-2016 15:09:55.823,-0.22027,0.02574,9.56005,29-12-2016 15:09:52.539,50.4692603,30.6323656,null,null,null,22.68899917602539,null,
8,29-12-2016 15:09:56.023,-0.00123,0.00014,-0.00012,29-12-2016 15:09:55.984,-0.22745,0.04429,9.55406,29-12-2016 15:09:52.539,50.4692603,30.6323656,null,null,null,22.68899917602539,null,
8,29-12-2016 15:09:56.222,-0.00123,-0.00066,0.00281,29-12-2016 15:09:56.224,-0.22206,0.05088,9.58758,29-12-2016 15:09:52.539,50.4692603,30.6323656,null,null,null,22.68899917602539,null,
8,29-12-2016 15:09:56.422,0.00082,0.00017,-0.00005,29-12-2016 15:09:56.424,-0.20590,0.04609,9.58938,29-12-2016 15:09:52.539,50.4692603,30.6323656,null,null,null,22.68899917602539,null,
8,29-12-2016 15:09:56.622,-0.00077,-0.00036,0.00102,29-12-2016 15:09:56.622,-0.20770,0.03472,9.59057,29-12-2016 15:09:52.539,50.4692603,30.6323656,null,null,null,22.68899917602539,null,
8,29-12-2016 15:09:56.821,0.00002,-0.00089,0.00048,29-12-2016 15:09:56.822,-0.20231,0.04130,9.57920,29-12-2016 15:09:52.539,50.4692603,30.6323656,null,null,null,22.68899917602539,null,
8,29-12-2016 15:09:57.021,0.00028,0.00047,-0.00152,29-12-2016 15:09:57.022,-0.20470,0.04549,9.60374,29-12-2016 15:09:52.539,50.4692603,30.6323656,null,null,null,22.68899917602539,null,
8,29-12-2016 15:09:57.221,0.00002,0.00073,0.00087,29-12-2016 15:09:57.222,-0.21727,0.04609,9.59416,29-12-2016 15:09:52.539,50.4692603,30.6323656,null,null,null,22.68899917602539,null,
8,29-12-2016 15:09:57.421,0.00002,0.00206,0.00114,29-12-2016 15:09:57.422,-0.23403,0.05746,9.54688,29-12-2016 15:09:52.539,50.4692603,30.6323656,null,null,null,22.68899917602539,null,
8,29-12-2016 15:09:57.621,-0.00052,-0.00113,-0.00099,29-12-2016 15:09:57.622,-0.21428,0.02933,9.55346,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:09:57.821,0.00214,-0.00193,0.00024,29-12-2016 15:09:57.822,-0.21488,0.05148,9.61691,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:09:58.020,-0.00052,-0.00060,0.00157,29-12-2016 15:09:58.022,-0.21189,0.03591,9.56843,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:09:58.259,0.00001,0.00206,0.00051,29-12-2016 15:09:58.221,-0.19513,0.05207,9.59536,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:09:58.459,0.00073,0.00135,-0.00081,29-12-2016 15:09:58.421,-0.22924,0.05387,9.53910,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:09:58.662,0.00073,0.00028,-0.00054,29-12-2016 15:09:58.623,-0.23104,0.04070,9.57381,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:09:58.860,0.00127,0.00082,-0.00054,29-12-2016 15:09:58.822,-0.21727,0.04190,9.58219,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:09:59.060,-0.00012,-0.00013,-0.00027,29-12-2016 15:09:59.061,-0.20710,0.04190,9.60913,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:09:59.259,0.00067,0.00013,-0.00107,29-12-2016 15:09:59.262,-0.20710,0.06165,9.57441,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:09:59.459,-0.00092,-0.00067,0.00000,29-12-2016 15:09:59.460,-0.21308,0.04130,9.57860,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:09:59.658,0.00000,0.00032,-0.00057,29-12-2016 15:09:59.659,-0.21249,0.06045,9.57202,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:09:59.858,-0.00027,0.00085,0.00077,29-12-2016 15:09:59.859,-0.20411,0.03771,9.56184,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:10:00.058,-0.00027,-0.00022,0.00023,29-12-2016 15:10:00.062,-0.20171,0.02394,9.58758,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:10:00.258,0.00280,-0.00015,0.00006,29-12-2016 15:10:00.259,-0.20051,0.04848,9.58698,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:10:00.458,-0.00066,-0.00095,-0.00021,29-12-2016 15:10:00.420,-0.21907,0.03112,9.58399,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:10:00.657,0.00067,0.00038,-0.00074,29-12-2016 15:10:00.661,-0.22386,0.02215,9.59057,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:10:00.857,0.00077,-0.00180,-0.00087,29-12-2016 15:10:00.860,-0.21308,0.04609,9.55705,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:10:01.057,-0.00136,-0.00073,0.00020,29-12-2016 15:10:01.058,-0.21428,0.02274,9.55945,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:10:01.257,0.00130,-0.00020,-0.00113,29-12-2016 15:10:01.259,-0.21368,0.05267,9.55287,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:10:01.457,-0.00057,0.00060,-0.00007,29-12-2016 15:10:01.458,-0.20171,0.03112,9.56723,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:10:01.658,0.00202,-0.00009,0.00253,29-12-2016 15:10:01.660,-0.21907,0.03232,9.60314,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:10:01.857,-0.00091,-0.00196,0.00067,29-12-2016 15:10:01.861,-0.22206,0.02574,9.58758,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:10:02.058,-0.00144,0.00124,-0.00013,29-12-2016 15:10:02.063,-0.20051,0.03412,9.60494,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:10:02.256,-0.00030,0.00196,-0.00103,29-12-2016 15:10:02.257,-0.21009,0.06404,9.57381,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:10:02.456,-0.00136,-0.00044,0.00083,29-12-2016 15:10:02.459,-0.22865,0.03172,9.58040,29-12-2016 15:09:57.553,50.4692603,30.6323656,null,null,null,16.041000366210938,null,
8,29-12-2016 15:10:02.656,-0.00136,0.00036,-0.00077,29-12-2016 15:10:02.657,-0.22446,0.02514,9.56962,29-12-2016 15:10:02.581,50.4692486,30.6324059,null,null,null,12.906000137329102,null,
8,29-12-2016 15:10:02.855,-0.00016,0.00166,0.00077,29-12-2016 15:10:02.856,-0.22326,0.04848,9.56783,29-12-2016 15:10:02.581,50.4692486,30.6324059,null,null,null,12.906000137329102,null,
8,29-12-2016 15:10:03.055,-0.00042,-0.00127,-0.00003,29-12-2016 15:10:03.055,-0.19632,0.04070,9.56962,29-12-2016 15:10:02.581,50.4692486,30.6324059,null,null,null,12.906000137329102,null,
